controller,day,step,soc_before,ev_before,price,carbon_signal,reward,ev_power_kw,p,soc,grid_import,grid_export,grid_violation,correction,qp_execution_path,endpoint_minimum_violation_kw,endpoint_infeasible,feasible_state_violation,extra_excess_energy_kwh_step,power_lower_kw,power_upper_kw,ev_lower_fraction,ev_upper_fraction,base_load_minus_pv_kw,lighting_kw,soc_kwh,target_kwh,remaining_steps,physical_lower_kw,physical_upper_kw,terminal_lower_kw,terminal_upper_kw,terminal_physical_gap_kw,tolerance_kw,terminal_roundoff_repair,terminal_ramp_relaxation,terminal_ramp_gap_kw,terminal_target_conflict_step,battery_proposal,battery_correction_squared,ev_proposal,ev_correction_squared,lighting_proposal,lighting_correction_squared,ramp_kw,ramp_slack_kw,forced_full_charge,charge_kwh
DischargeBias+QP,311,46,60.32647351447384,6.842891808744866e-10,0.08025376804645568,0.08729813464477808,-0.016664889986436823,0.0,-44.43970663049819,70.88090383921715,0.0,40.00000005368088,0.0,1.4443970663049819,hard_qp_solution,0.0,0,0,0.0,-86.1108338365147,3.8891661634853065,0.0,0.0,-91.93970668417907,7.5,60.32647351447384,125.0,50,-100.0,100.0,-693.3622167811628,134.2405993550006,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,2.086282885150438,-1.0,0.0,1.0,0.0,3.3288727939835,0.0,False,11.109926657624548
DischargeBias+QP,311,47,70.88090383921715,6.842891808744866e-10,0.0807322996361878,0.085377018806238,-0.0022878791940341902,0.0,-6.101011184091174,72.32989399543881,0.0,40.00000023221209,0.0,1.0610101118409117,hard_qp_solution,0.0,0,0,0.0,-89.4397066304982,0.5602933695018066,0.0,0.0,-53.601011416303265,7.5,70.88090383921715,125.0,49,-100.0,100.0,-648.9225101506646,174.34743458902517,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.1257424574286639,-1.0,0.0,1.0,0.0,38.338695446407016,0.0,False,1.5252527960227935
DischargeBias+QP,311,48,72.32989399543881,6.842891808744866e-10,0.07733677779017038,0.08867750068769131,-4.4858099655671255,0.0,-50.101011286736764,84.22888417603879,0.0,57.8780883453384,17.868088345338396,1.5010101128673676,phase2_solution,16.868088447983983,1,0,0.24999997433860344,-51.10101118409118,38.89898881590882,0.0,0.0,-115.47909963207516,7.5,72.32989399543881,125.0,48,-100.0,100.0,-642.8214989665735,179.85359718266747,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,2.253031358930108,-1.0,0.0,1.0,0.0,44.000000102645586,0.0,False,12.525252821684191
DischargeBias+QP,311,49,84.22888417603879,6.842891808744866e-10,0.0823255981541578,0.08918768342863259,-0.004284716699170623,0.0,-11.425911197788329,86.94253808551352,0.0,39.99999983971407,0.0,1.1142591119778833,hard_qp_solution,0.0,0,0,0.0,-95.10101128673676,-5.101011286736764,0.0,0.0,-58.9259110375024,7.5,84.22888417603879,125.0,47,-100.0,100.0,-592.7204876798368,225.0697598689474,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.241573368625741,-1.0,0.0,1.0,0.0,38.67510008894843,0.0,False,2.8564777994470822
DischargeBias+QP,311,50,86.94253808551352,6.842891808744866e-10,0.07011892306051266,0.08892893984538433,-0.003852456790702351,0.0,-10.273218108539602,89.38242738629168,0.0,40.000000076589366,0.0,1.102732181085396,hard_qp_solution,0.0,0,0,0.0,-56.42591119778833,33.57408880221167,0.0,0.0,-57.77321818512897,7.5,86.94253808551352,125.0,46,-100.0,100.0,-581.2945764820483,235.38164472495137,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.2160182632013548,-1.0,0.0,1.0,0.0,1.1526930892487268,0.0,False,2.5683045271349005
DischargeBias+QP,311,51,89.38242738629168,6.842891808744866e-10,0.07644300412570776,0.09009845813860196,-0.007813372593910375,0.0,20.835660250427665,83.89935889933703,0.0,40.000000014835464,0.0,0.7916433974957233,hard_qp_solution,0.0,0,0,0.0,-55.2732181085396,34.7267818914604,0.0,0.0,-26.6643397644078,7.5,89.38242738629168,125.0,45,-100.0,100.0,-571.0213583735087,244.65322406790838,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.6266992687985719,-1.0,0.0,1.0,0.0,31.108878358967267,0.0,False,0.0
DischargeBias+QP,311,52,83.89935889933703,6.842891808744866e-10,0.0791832722595433,0.08385683453502098,-0.0006473428177025077,0.0,-1.7262475138733537,84.30934268388195,0.0,40.0000000758726,0.0,1.0172624751387336,hard_qp_solution,0.0,0,0,0.0,-24.164339749572335,65.83566025042767,0.0,0.0,-49.22624758974595,7.5,83.89935889933703,125.0,44,-100.0,100.0,-594.1079625291073,223.8175638174807,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0348229433253826,-1.0,0.0,1.0,0.0,22.56190776430102,0.0,False,0.43156187846833843
DischargeBias+QP,311,53,84.30934268388195,6.842891808744866e-10,0.07735873627538459,0.08219846048274922,-0.01622765710615707,0.0,43.273752283085514,72.92151313570156,0.0,37.210128241915015,0.0,0.5672624771691448,hard_qp_solution,0.0,0,0,0.0,-46.72624751387335,43.27375248612665,0.0,0.0,-1.436375958829501,7.5,84.30934268388195,125.0,43,-100.0,100.0,-592.381715015234,225.3755021987514,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.32178671800407455,-1.0,0.0,1.0,0.0,44.99999979695887,0.0,False,0.0
DischargeBias+QP,311,54,72.92151313570156,6.842891808744866e-10,0.0787563821053846,0.08356198410288669,-0.009539657416685238,0.0,25.43908644449397,66.22701670293999,0.0,40.00000007909031,0.0,0.7456091355550603,hard_qp_solution,0.0,0,0,0.0,-1.7262477169144859,88.27375228308551,0.0,0.0,-22.060913634596346,7.5,72.92151313570156,125.0,42,-100.0,100.0,-640.3304710075724,182.10174991566592,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.5559329830231642,-1.0,0.0,1.0,0.0,17.834665838591544,0.0,False,0.0
DischargeBias+QP,311,55,66.22701670293999,6.842891808744866e-10,0.07505608742325597,0.08258012533265256,-0.007772342786906886,0.0,20.726247431751695,60.772741063005334,0.0,40.00000007853209,0.0,0.792737525682483,hard_qp_solution,0.0,0,0,0.0,-19.56091355550603,70.43908644449397,0.0,0.0,-26.773752646780395,7.5,66.22701670293999,125.0,41,-100.0,100.0,-668.5178244086738,156.66266347117195,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.6284327846251854,-1.0,0.0,1.0,0.0,4.7128390127422755,0.0,False,0.0
DischargeBias+QP,311,56,60.772741063005334,6.842891808744866e-10,0.07922966538703104,0.08628035844356118,-0.018255252086228104,0.0,48.680672229941614,47.96203784459965,0.0,40.00000005502411,0.0,0.5131932777005839,hard_qp_solution,0.0,0,0,0.0,-24.273752568248305,65.72624743175169,0.0,0.0,1.180672174917504,7.5,60.772741063005334,125.0,40,-100.0,100.0,-691.4831955241881,135.93641603942027,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.2633673402770686,-1.0,0.0,1.0,0.0,27.95442479818992,0.0,False,0.0
DischargeBias+QP,311,57,47.96203784459965,6.842891808744866e-10,0.07255921052457145,0.08537256820780478,-0.02402755879083571,0.0,64.07349010889523,31.100593079100904,0.0,40.00000003472691,0.0,0.35926509891104774,hard_qp_solution,0.0,0,0,0.0,3.6806722299416137,87.25574380947866,0.0,0.0,16.57349007416832,7.5,47.96203784459965,125.0,39,-100.0,87.25574380947866,-745.4229985490541,87.25574380947866,-187.25574380947864,3.7999999999999996e-08,0,0,0.0,0,1.0,0.12907141129556493,-1.0,0.0,1.0,0.0,15.392817878953615,0.0,False,0.0
DischargeBias+QP,311,58,31.100593079100904,6.842891808744866e-10,0.07310106541477235,0.0872591973846804,-0.008693345137718786,0.0,23.18225370058343,25.0,0.0,8.409156763880617,0.0,0.7681774629941657,hard_qp_solution,0.0,0,0,0.0,19.07349010889523,23.18225370058343,0.0,0.0,7.273096936702814,7.5,31.100593079100904,125.0,38,-100.0,23.18225370058343,-816.4185554564173,23.18225370058343,-123.18225370058343,3.7999999999999996e-08,0,0,0.0,0,1.0,0.5900966146521528,-1.0,0.0,1.0,0.0,40.8912364083118,0.0,False,0.0
DischargeBias+QP,311,59,25.0,6.842891808744866e-10,0.08334049608975024,0.08887352701320626,-0.9074657514860722,0.0,0.0,25.0,21.566993554960703,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-21.81774629941657,0.0,0.0,0.0,14.066993554960703,7.5,25.0,125.0,37,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,23.18225370058343,0.0,False,-0.0
DischargeBias+QP,311,60,25.0,6.842891808744866e-10,0.07371583483041168,0.08051751328395343,-3.6183387999026,0.0,0.0,25.0,95.02994027661991,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,87.52994027661991,7.5,25.0,125.0,36,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,61,25.0,6.842891808744866e-10,0.09013862089394534,0.0874378989518878,-3.1628309944711845,0.0,0.0,25.0,76.02864076258358,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,68.52864076258358,7.5,25.0,125.0,35,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,62,25.0,6.842891808744866e-10,0.07460468760860269,0.08455947167670354,-3.3468349422874915,0.0,0.0,25.0,83.84510484897676,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,76.34510484897676,7.5,25.0,125.0,34,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,63,25.0,6.842891808744866e-10,0.07602337999703798,0.08240948589976504,-3.356052751822979,0.0,0.0,25.0,86.08606882511818,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,78.58606882511818,7.5,25.0,125.0,33,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,64,25.0,6.842891808744866e-10,0.07097063398408401,0.08999673395008338,-7.5231775541340475,0.0,0.0,25.0,177.96735118981354,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,170.46735118981354,7.5,25.0,125.0,32,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,65,25.0,6.842891808744866e-10,0.07893219734817813,0.08530186055792031,-7.346256528655173,0.0,0.0,25.0,182.02211769078744,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,174.52211769078744,7.5,25.0,125.0,31,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,66,25.0,6.842891808744866e-10,0.0802680930759526,0.09326291429274854,-7.991611623546114,0.0,0.0,25.0,181.73073617235082,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,174.23073617235082,7.5,25.0,125.0,30,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,67,25.0,6.842891808744866e-10,0.08103941774551704,0.0923908571548315,-7.53139049399101,0.0,0.0,25.0,172.7309010611486,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,165.2309010611486,7.5,25.0,125.0,29,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,68,25.0,6.842891808744866e-10,0.07825937378998186,0.08251000830755696,-6.939189734516544,0.0,0.0,25.0,177.53650540327524,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,170.03650540327524,7.5,25.0,125.0,28,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,69,25.0,6.842891808744866e-10,0.08182202580459064,0.09114013847023887,-7.755791448234911,0.0,0.0,25.0,180.121720502938,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,172.621720502938,7.5,25.0,125.0,27,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,70,25.0,6.842891808744866e-10,0.07707868779716787,0.09113692737236405,-7.852058875820333,0.0,0.0,25.0,182.86720358785394,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,175.36720358785394,7.5,25.0,125.0,26,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,71,25.0,6.842891808744866e-10,0.0760473405124467,0.08869094084671351,-7.262630812002279,0.0,0.0,25.0,173.6968393016712,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,0.0,166.1968393016712,7.5,25.0,125.0,25,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,72,25.0,6.842891808744866e-10,0.07124357257183137,0.10001863609418156,-8.502572035881418,0.0,0.0,25.0,181.71975502443917,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,151.71975502443917,30.0,25.0,125.0,24,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,73,25.0,6.842891808744866e-10,0.0791564843425458,0.09933725771276779,-8.253931801666056,0.0,0.0,25.0,176.81687887315735,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,146.81687887315735,30.0,25.0,125.0,23,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,74,25.0,6.842891808744866e-10,0.07773430982368772,0.09907574998266945,-8.003379062668852,0.0,0.0,25.0,172.01415254512716,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,142.01415254512716,30.0,25.0,125.0,22,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,75,25.0,6.842891808744866e-10,0.07866825890505587,0.09096920979468558,-7.695313030212275,0.0,0.0,25.0,179.36600650838008,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,149.36600650838008,30.0,25.0,125.0,21,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,76,25.0,6.842891808744866e-10,0.07671184157132242,0.12161905042616475,-9.072774965758477,0.0,0.0,25.0,160.16516449331013,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,130.16516449331013,30.0,25.0,125.0,20,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,77,25.0,6.842891808744866e-10,0.08648929994768999,0.1267079095688344,-10.315156047279446,0.0,0.0,25.0,174.29905435070344,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,144.29905435070344,30.0,25.0,125.0,19,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,78,25.0,6.842891808744866e-10,0.0747817630108563,0.1263849815692105,-10.827074857616724,0.0,0.0,25.0,184.3132686608468,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,154.3132686608468,30.0,25.0,125.0,18,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,79,25.0,6.842891808744866e-10,0.08155057764826666,0.11273666710721578,-9.379213408795747,0.0,0.0,25.0,177.73671352376286,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,147.73671352376286,30.0,25.0,125.0,17,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,80,25.0,6.842891808744866e-10,0.0756912133512853,0.14140863552428434,-11.305024906133442,0.0,0.0,25.0,172.52687805623876,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,142.52687805623876,30.0,25.0,125.0,16,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,81,25.0,6.842891808744866e-10,0.08301403094553363,0.12936316430627756,-10.350311415919734,0.0,0.0,25.0,171.6789147806604,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,141.6789147806604,30.0,25.0,125.0,15,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,82,25.0,6.842891808744866e-10,0.07938598049358468,0.13370845769221718,-10.967448229603718,0.0,0.0,25.0,176.4575781988552,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,146.4575781988552,30.0,25.0,125.0,14,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,83,25.0,6.842891808744866e-10,0.07824908151170173,0.13378935364934288,-10.504731072570154,0.0,0.0,25.0,168.99112565791248,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,138.99112565791248,30.0,25.0,125.0,13,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,84,25.0,6.842891808744866e-10,0.07889675007393225,0.14733481641677615,-11.24269887822045,0.0,0.0,25.0,164.672486831275,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,134.672486831275,30.0,25.0,125.0,12,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,85,25.0,6.842891808744866e-10,0.0832931582395237,0.14774388412432793,-12.450246103598808,0.0,0.0,25.0,181.57761249975817,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,151.57761249975817,30.0,25.0,125.0,11,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,86,25.0,6.842891808744866e-10,0.08445052321512272,0.14579334530847787,-11.216373793608383,0.0,0.0,25.0,165.6329089204491,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,135.6329089204491,30.0,25.0,125.0,10,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,87,25.0,6.842891808744866e-10,0.08103485132897871,0.1311582980223455,-10.08493242750349,0.0,0.0,25.0,165.19919105965732,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,135.19919105965732,30.0,25.0,125.0,9,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,88,25.0,6.842891808744866e-10,0.07714958921163523,0.13070256278197054,-7.445901458906254,0.0,0.0,25.0,122.57658369882814,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,92.57658369882814,30.0,25.0,125.0,8,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,89,25.0,6.842891808744866e-10,0.08142237577199601,0.13587249087531317,-8.034184436725289,0.0,0.0,25.0,127.16707572261345,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,97.16707572261345,30.0,25.0,125.0,7,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,90,25.0,6.842891808744866e-10,0.08016031706038611,0.13635055624431738,-8.093732074677956,0.0,0.0,25.0,127.73843876733794,0.0,0.0,1.0,hard_qp_solution,0.0,0,0,0.0,-45.0,0.0,0.0,4.561927872496578e-11,97.73843876733794,30.0,25.0,125.0,6,-100.0,0.0,-842.1052631578948,0.0,-100.0,3.7999999999999996e-08,0,0,0.0,0,1.0,1.0,-0.9999999999087614,8.324477066748605e-21,1.0,0.0,0.0,0.0,False,-0.0
DischargeBias+QP,311,91,25.0,6.842891808744866e-10,0.07994870347595567,0.1381914263102998,-9.654525084419898,5.360378807495181e-10,-21.05263157894737,30.0,150.29448430309887,0.0,0.0,1.2105263157894737,hard_qp_solution,0.0,0,0,0.0,-45.0,-21.05263157894737,0.0,4.561927872496578e-11,99.24185272361545,30.0,25.0,125.0,5,-100.0,0.0,-842.1052631578948,-21.05263157894737,-78.94736842105263,3.7999999999999996e-08,0,0,0.0,0,1.0,1.4653739612188366,-0.9999999999087614,5.3832512387651485e-21,1.0,0.0,21.05263157894737,0.0,False,5.2631578947368425
DischargeBias+QP,311,92,30.0,5.502797106871071e-10,0.07234973806395971,0.14322046916243564,-15.008123077454476,0.0,-100.0,53.75,225.89859213103608,0.0,0.0,2.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-100.0,0.0,3.6685314045807143e-11,95.89859213103607,30.0,30.0,125.0,4,-100.0,19.0,-732.409972299169,-100.0,0.0,3.7999999999999996e-08,0,1,33.94736842105263,0,1.0,4.0,-0.9999999999266294,5.3832512387651485e-21,1.0,0.0,78.94736842105263,33.94736842105263,True,25.0
DischargeBias+QP,311,93,53.75,5.502797106871071e-10,0.07660047935195921,0.1389332361401527,-14.996408909450912,0.0,-100.0,77.5,231.96086482187198,0.0,0.0,2.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-100.0,0.0,3.6685314045807143e-11,101.96086482187198,30.0,53.75,125.0,3,-100.0,100.0,-521.6066481994461,-100.0,0.0,3.7999999999999996e-08,0,0,0.0,0,1.0,4.0,-0.9999999999266294,5.3832512387651485e-21,1.0,0.0,0.0,0.0,True,25.0
DischargeBias+QP,311,94,77.5,5.502797106871071e-10,0.07896365297426843,0.13756643155212528,-14.568303176780454,0.0,-100.0,101.25,227.39893161041846,0.0,0.0,2.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-100.0,0.0,3.6685314045807143e-11,97.39893161041847,30.0,77.5,125.0,2,-100.0,100.0,-310.80332409972306,-100.0,0.0,3.7999999999999996e-08,0,0,0.0,0,1.0,4.0,-0.9999999999266294,5.3832512387651485e-21,1.0,0.0,0.0,0.0,True,25.0
DischargeBias+QP,311,95,101.25,5.502797106871071e-10,0.07892482391961583,0.13852053941527165,-15.139036116386869,2.2011192868376384e-09,-100.0,125.0,234.54581288018332,0.0,0.0,2.0,hard_qp_solution,0.0,0,0,0.0,-100.0,-100.0,3.6685314045807143e-11,3.6685314045807143e-11,104.5458128779822,30.0,101.25,125.0,1,-100.0,100.0,-100.0,-100.0,0.0,3.7999999999999996e-08,0,0,0.0,0,1.0,4.0,-0.9999999999266294,0.0,1.0,0.0,0.0,0.0,True,25.0
DischargeBias+QP,312,0,125.0,42.32740755522135,0.07689683721390873,0.15400723238604297,-9.391879094962032,59.99999999208945,45.0,113.15789473684211,131.6239407856049,0.0,0.0,0.55,hard_qp_solution,0.0,0,0,0.0,-45.0,45.0,0.0,1.0,86.62394079351544,30.0,125.0,125.0,96,-100.0,100.0,-421.0526315789474,380.0,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.30250000000000005,1.0,6.952981813216611e-20,1.0,0.0,45.0,0.0,False,0.0
DischargeBias+QP,312,1,113.15789473684211,27.32740755719899,0.0749479298251627,0.13562622694608287,-5.617776790476237,59.999999993776875,90.0,89.47368421052632,88.76849810446785,0.0,0.0,0.09999999999999998,hard_qp_solution,0.0,0,0,0.0,0.0,90.0,0.0,1.0,88.76849811069097,30.0,113.15789473684211,125.0,95,-100.0,100.0,-470.9141274238227,335.0,-200.0,3.7999999999999996e-08,0,0,0.0,0,1.0,0.009999999999999995,1.0,4.303027516355195e-20,1.0,0.0,45.0,0.0,False,0.0
