state_id,day,step,controller,policy_seed,selected_budget,repetition,elapsed_ms,mpc_status,mpc_fallback,qp_execution_path,executed_battery_power_kw,soc_after_kwh,grid_violation_kw
22,288,48,PPO-QP,20260805,90,5,1.3986,-1,0,hard_qp_solution,9.663704780532889,160.0378274018304,0.0
22,288,48,PPO-QP-no-penalty,20260805,90,1,1.3583,-1,0,hard_qp_solution,9.663704784886804,160.03782740068465,0.0
22,288,48,PPO-QP-no-penalty,20260805,90,2,1.3703,-1,0,hard_qp_solution,9.663704784886804,160.03782740068465,0.0
22,288,48,PPO-QP-no-penalty,20260805,90,3,1.4132,-1,0,hard_qp_solution,9.663704784886804,160.03782740068465,0.0
22,288,48,PPO-QP-no-penalty,20260805,90,4,1.3552,-1,0,hard_qp_solution,9.663704784886804,160.03782740068465,0.0
22,288,48,PPO-QP-no-penalty,20260805,90,5,1.4001,-1,0,hard_qp_solution,9.663704784886804,160.03782740068465,0.0
22,288,48,Rule+QP,0,0,1,1.4526,-1,0,hard_qp_solution,-17.836295233333207,166.81702772515044,0.0
22,288,48,Rule+QP,0,0,2,1.4519,-1,0,hard_qp_solution,-17.836295233333207,166.81702772515044,0.0
22,288,48,Rule+QP,0,0,3,1.4261,-1,0,hard_qp_solution,-17.836295233333207,166.81702772515044,0.0
22,288,48,Rule+QP,0,0,4,1.4217,-1,0,hard_qp_solution,-17.836295233333207,166.81702772515044,0.0
22,288,48,Rule+QP,0,0,5,1.415,-1,0,hard_qp_solution,-17.836295233333207,166.81702772515044,0.0
22,288,48,MPC-H24+QP,0,0,1,451.7176,0,0,hard_qp_solution,9.663704769811002,160.03782740465195,0.0
22,288,48,MPC-H24+QP,0,0,2,454.2195,0,0,hard_qp_solution,9.663704769811002,160.03782740465195,0.0
22,288,48,MPC-H24+QP,0,0,3,448.3766,0,0,hard_qp_solution,9.663704769811002,160.03782740465195,0.0
22,288,48,MPC-H24+QP,0,0,4,446.0436,0,0,hard_qp_solution,9.663704769811002,160.03782740465195,0.0
22,288,48,MPC-H24+QP,0,0,5,444.2523,0,0,hard_qp_solution,9.663704769811002,160.03782740465195,0.0
22,288,48,NetLoadRule+QP,0,0,1,1.4411,-1,0,hard_qp_solution,-30.336295233308775,169.78577772514464,0.0
22,288,48,NetLoadRule+QP,0,0,2,1.4322,-1,0,hard_qp_solution,-30.336295233308775,169.78577772514464,0.0
22,288,48,NetLoadRule+QP,0,0,3,1.3788,-1,0,hard_qp_solution,-30.336295233308775,169.78577772514464,0.0
22,288,48,NetLoadRule+QP,0,0,4,1.3711,-1,0,hard_qp_solution,-30.336295233308775,169.78577772514464,0.0
22,288,48,NetLoadRule+QP,0,0,5,1.3612,-1,0,hard_qp_solution,-30.336295233308775,169.78577772514464,0.0
22,288,48,MPC-H24-FRR+QP,0,0,1,83.797,0,0,hard_qp_solution,9.663704769811005,160.03782740465195,0.0
22,288,48,MPC-H24-FRR+QP,0,0,2,84.7484,0,0,hard_qp_solution,9.663704769811005,160.03782740465195,0.0
22,288,48,MPC-H24-FRR+QP,0,0,3,83.6488,0,0,hard_qp_solution,9.663704769811005,160.03782740465195,0.0
22,288,48,MPC-H24-FRR+QP,0,0,4,86.295,0,0,hard_qp_solution,9.663704769811005,160.03782740465195,0.0
22,288,48,MPC-H24-FRR+QP,0,0,5,88.5601,0,0,hard_qp_solution,9.663704769811005,160.03782740465195,0.0
23,288,72,PPO-QP-no-penalty,20260805,90,1,1.6335,-1,0,hard_qp_solution,45.000000008143836,191.68284077968656,0.0
23,288,72,PPO-QP-no-penalty,20260805,90,2,1.6827,-1,0,hard_qp_solution,45.000000008143836,191.68284077968656,0.0
23,288,72,PPO-QP-no-penalty,20260805,90,3,1.5447,-1,0,hard_qp_solution,45.000000008143836,191.68284077968656,0.0
23,288,72,PPO-QP-no-penalty,20260805,90,4,1.4985,-1,0,hard_qp_solution,45.000000008143836,191.68284077968656,0.0
23,288,72,PPO-QP-no-penalty,20260805,90,5,1.4692,-1,0,hard_qp_solution,45.000000008143836,191.68284077968656,0.0
23,288,72,Rule+QP,0,0,1,1.5017,-1,0,hard_qp_solution,8.707478539138446e-09,203.52494604269612,0.0
23,288,72,Rule+QP,0,0,2,1.605,-1,0,hard_qp_solution,8.707478539138446e-09,203.52494604269612,0.0
23,288,72,Rule+QP,0,0,3,1.4544,-1,0,hard_qp_solution,8.707478539138446e-09,203.52494604269612,0.0
23,288,72,Rule+QP,0,0,4,1.6032,-1,0,hard_qp_solution,8.707478539138446e-09,203.52494604269612,0.0
23,288,72,Rule+QP,0,0,5,1.5064,-1,0,hard_qp_solution,8.707478539138446e-09,203.52494604269612,0.0
23,288,72,MPC-H24+QP,0,0,1,11.6011,0,0,hard_qp_solution,-44.99999994641541,214.21244603226123,0.0
23,288,72,MPC-H24+QP,0,0,2,11.5264,0,0,hard_qp_solution,-44.99999994641541,214.21244603226123,0.0
23,288,72,MPC-H24+QP,0,0,3,11.8733,0,0,hard_qp_solution,-44.99999994641541,214.21244603226123,0.0
23,288,72,MPC-H24+QP,0,0,4,11.8054,0,0,hard_qp_solution,-44.99999994641541,214.21244603226123,0.0
23,288,72,MPC-H24+QP,0,0,5,12.0158,0,0,hard_qp_solution,-44.99999994641541,214.21244603226123,0.0
23,288,72,NetLoadRule+QP,0,0,1,1.5615,-1,0,hard_qp_solution,45.000000008143836,191.68284077968656,0.0
23,288,72,NetLoadRule+QP,0,0,2,1.5986,-1,0,hard_qp_solution,45.000000008143836,191.68284077968656,0.0
23,288,72,NetLoadRule+QP,0,0,3,1.5464,-1,0,hard_qp_solution,45.000000008143836,191.68284077968656,0.0
23,288,72,NetLoadRule+QP,0,0,4,1.5893,-1,0,hard_qp_solution,45.000000008143836,191.68284077968656,0.0
23,288,72,NetLoadRule+QP,0,0,5,1.4692,-1,0,hard_qp_solution,45.000000008143836,191.68284077968656,0.0
23,288,72,MPC-H24-FRR+QP,0,0,1,11.4503,0,0,hard_qp_solution,-6.9097263555519515,205.16600605443114,0.0
23,288,72,MPC-H24-FRR+QP,0,0,2,11.751,0,0,hard_qp_solution,-6.9097263555519515,205.16600605443114,0.0
23,288,72,MPC-H24-FRR+QP,0,0,3,11.7115,0,0,hard_qp_solution,-6.9097263555519515,205.16600605443114,0.0
23,288,72,MPC-H24-FRR+QP,0,0,4,11.4239,0,0,hard_qp_solution,-6.9097263555519515,205.16600605443114,0.0
23,288,72,MPC-H24-FRR+QP,0,0,5,11.5226,0,0,hard_qp_solution,-6.9097263555519515,205.16600605443114,0.0
23,288,72,PPO-QP,20260805,90,1,1.4517,-1,0,hard_qp_solution,45.000000008143836,191.68284077968656,0.0
23,288,72,PPO-QP,20260805,90,2,1.5999,-1,0,hard_qp_solution,45.000000008143836,191.68284077968656,0.0
23,288,72,PPO-QP,20260805,90,3,1.493,-1,0,hard_qp_solution,45.000000008143836,191.68284077968656,0.0
23,288,72,PPO-QP,20260805,90,4,1.4586,-1,0,hard_qp_solution,45.000000008143836,191.68284077968656,0.0
23,288,72,PPO-QP,20260805,90,5,1.5904,-1,0,hard_qp_solution,45.000000008143836,191.68284077968656,0.0
24,288,95,Rule+QP,0,0,1,1.6639,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,Rule+QP,0,0,2,1.6509,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,Rule+QP,0,0,3,1.6267,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,Rule+QP,0,0,4,1.6814,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,Rule+QP,0,0,5,1.8,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,MPC-H24+QP,0,0,1,2.4365,0,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,MPC-H24+QP,0,0,2,2.4248,0,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,MPC-H24+QP,0,0,3,2.5267,0,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,MPC-H24+QP,0,0,4,2.5132,0,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,MPC-H24+QP,0,0,5,2.4684,0,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,NetLoadRule+QP,0,0,1,1.7176,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,NetLoadRule+QP,0,0,2,1.5727,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,NetLoadRule+QP,0,0,3,1.6773,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,NetLoadRule+QP,0,0,4,1.6007,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,NetLoadRule+QP,0,0,5,1.5895,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,MPC-H24-FRR+QP,0,0,1,2.6397,0,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,MPC-H24-FRR+QP,0,0,2,2.483,0,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,MPC-H24-FRR+QP,0,0,3,2.4152,0,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,MPC-H24-FRR+QP,0,0,4,2.3352,0,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,MPC-H24-FRR+QP,0,0,5,2.4899,0,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,PPO-QP,20260805,90,1,1.6262,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,PPO-QP,20260805,90,2,1.5847,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,PPO-QP,20260805,90,3,1.7176,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,PPO-QP,20260805,90,4,1.5193,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,PPO-QP,20260805,90,5,1.6327,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,PPO-QP-no-penalty,20260805,90,1,1.6392,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,PPO-QP-no-penalty,20260805,90,2,1.4835,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,PPO-QP-no-penalty,20260805,90,3,1.6871,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,PPO-QP-no-penalty,20260805,90,4,1.499,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
24,288,95,PPO-QP-no-penalty,20260805,90,5,1.6451,-1,0,hard_qp_solution,99.99999998083672,125.0,0.0
