controller,seed,episode,episode_seed,training_day,ending_update,ending_transition,service_failure,steps,cost,carbon,task_score,terminal_soc_kwh,terminal_soc_error_kwh,terminal_target_conflict_steps,terminal_roundoff_repair_steps,terminal_ramp_relaxation_steps,soc_violation_rate,soc_violation_steps,ev_completion,final_ev_remaining,lighting_energy_kwh,grid_excess_energy_kwh
PPO-QP-no-penalty,20260806,97,20263701,183,19,9408,0,96,220.3119458059527,304.80578516755486,571.4351533115349,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.220446049250313e-16,472.5,0.0
PPO-QP-no-penalty,20260806,98,20263797,61,19,9504,0,96,199.50113617541737,242.54426752227545,457.43948648032637,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,0.0
PPO-QP-no-penalty,20260806,99,20263893,97,19,9600,0,96,165.2995614184169,149.89408593144205,299.4783947378321,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,12.127155416640061
PPO-QP-no-penalty,20260806,100,20263989,143,19,9696,0,96,367.79211024361325,460.1078483632997,1131.005301751261,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,248.91550157763734
PPO-QP-no-penalty,20260806,101,20264085,187,20,9792,0,96,217.8481936417555,286.4390052736782,538.3234103619735,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260806,102,20263769,200,20,9888,0,96,189.94673114248798,298.79963933380236,557.7533832152475,125.0,0.0,0.0,0,2,0.0,0.0,1.0,1.1102230246251565e-16,472.5,0.0
PPO-QP-no-penalty,20260806,103,20263865,141,20,9984,0,96,176.71041399643858,288.0592574584838,545.109276802879,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,8.065632861969636
PPO-QP-no-penalty,20260806,104,20263961,182,20,10080,0,96,133.90219657213063,198.85347133237573,753.9930126555907,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.3306690738754696e-16,472.5,381.8788383811953
PPO-QP-no-penalty,20260806,105,20264057,197,20,10176,0,96,178.60706636048639,299.98817052261904,562.188732380966,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,3.445480999219583
PPO-QP-no-penalty,20260806,106,20264153,88,21,10272,0,96,156.7642852963074,161.5958957211841,587.6604229986608,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,280.28687082206835
PPO-QP-no-penalty,20260806,107,20263837,24,21,10368,0,96,239.9833343783674,346.4860270810325,648.3063252913902,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,0.0
PPO-QP-no-penalty,20260806,108,20263933,197,21,10464,0,96,178.86466596691176,299.39099475544646,559.0786080261477,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,1.3680723349399755
PPO-QP-no-penalty,20260806,109,20264029,130,21,10560,0,96,170.28481069486483,294.5525406287272,640.3081005762527,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,92.25269308477976
PPO-QP-no-penalty,20260806,110,20264125,149,21,10656,0,96,170.62821760016539,208.14979837714077,465.7347184731871,125.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,472.5,73.04889618569223
PPO-QP-no-penalty,20260806,111,20264221,131,21,10752,0,96,167.0600967821053,281.3621588496973,562.6304158939455,125.0,0.0,0.0,0,1,0.0,0.0,1.0,5.551115123125783e-17,472.5,38.6366943356396
PPO-QP-no-penalty,20260806,112,20264317,54,22,10848,0,96,176.26551892805642,229.23795814352243,520.964847847648,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,89.85888644672973
PPO-QP-no-penalty,20260806,113,20264001,189,22,10944,0,96,134.1154848985978,194.65132471812748,795.1824491994837,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,430.64377042845433
PPO-QP-no-penalty,20260806,114,20264097,54,22,11040,0,96,177.97955272390683,235.11202348478534,520.0042914189816,125.0,0.0,0.0,1,2,0.0,0.0,1.0,5.551115123125783e-17,472.5,78.04254598233453
PPO-QP-no-penalty,20260806,115,20264193,175,22,11136,0,96,141.9821409871793,198.50468182336616,806.4070634350078,125.0,0.0,0.0,1,2,0.0,0.0,1.0,1.6653345369377348e-16,472.5,434.01132737480503
PPO-QP-no-penalty,20260806,116,20264289,98,22,11232,0,96,132.0246045189253,120.94277771004005,759.1323485005026,125.0,0.0,0.0,0,0,0.0,0.0,1.0,3.885780586188048e-16,472.5,527.5300428209723
PPO-QP-no-penalty,20260806,117,20264385,233,23,11328,0,96,208.23318017164476,365.2394566311098,717.8276508854171,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,38.85440847002638
PPO-QP-no-penalty,20260806,118,20264069,6,23,11424,0,96,150.65757062226535,212.5359244627646,475.7023709194127,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,77.1993372386449
PPO-QP-no-penalty,20260806,119,20264165,157,23,11520,0,96,201.93441439250105,249.98084849020012,470.92538790779435,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,0.0
PPO-QP-no-penalty,20260806,120,20264261,36,23,11616,0,96,252.25681646960524,332.1083287509086,623.6956685927709,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,0.0
PPO-QP-no-penalty,20260806,121,20264357,176,23,11712,0,96,161.39106022634985,237.6053651489988,449.24071062455107,125.0,0.0,0.0,0,1,0.0,0.0,1.0,2.7755575615628914e-16,472.5,4.397269906791725
PPO-QP-no-penalty,20260806,122,20264453,56,24,11808,0,96,127.51693060578742,178.9511622521872,776.2081184845748,125.0,0.0,0.0,0,1,0.0,0.0,1.0,0.0,472.5,440.3228226350384
PPO-QP-no-penalty,20260806,123,20264137,144,24,11904,0,96,297.3507182434644,357.5629149503069,674.3179940465973,125.0,0.0,0.0,0,1,0.0,0.0,1.0,1.6653345369377348e-16,472.5,0.0
PPO-QP-no-penalty,20260806,124,20264233,96,24,12000,0,96,166.29699846131342,155.20328096986904,386.45014263875913,125.0,0.0,0.0,0,1,0.0,0.0,1.0,3.885780586188048e-16,472.5,89.57646699542526
